step,avg_reward,accuracy,precision,recall,f1_macro,labels,raw_experiences,deduplicated_experiences,memory_size,memory_added
1142,0.6,0.5,0.6388888888888888,0.5,0.5238095238095238,"None,Past,Present",6,2,3,0
1143,0.5,0.375,0.19999999999999998,0.25,0.2222222222222222,"None,Past,Present",5,2,3,0
1144,0.375,0.25,0.16666666666666666,0.1111111111111111,0.13333333333333333,",None,Present",6,2,3,0
1145,0.675,0.625,0.2777777777777778,0.2777777777777778,0.2777777777777778,",None,Present",5,2,3,0
1146,0.6125,0.375,0.3,0.25,0.2727272727272727,"None,Present",8,3,3,0
1147,0.9,0.875,0.5,0.4375,0.4666666666666667,"None,Present",5,2,3,0
1148,0.8,0.75,0.6666666666666666,0.5,0.5555555555555555,"None,Past,Present",6,2,3,0
1149,0.6,0.5,0.5,0.25,0.3333333333333333,"None,Present",8,2,3,0
1150,0.675,0.5,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",8,3,3,0
1151,0.7,0.625,0.6,0.38888888888888884,0.4646464646464647,"None,Past,Present",7,2,3,0
1152,0.3,0.125,0.047619047619047616,0.16666666666666666,0.07407407407407407,"None,Past,Present",5,2,3,0
1153,0.4375,0.25,0.3333333333333333,0.3333333333333333,0.25,"None,Present",5,3,3,0
1154,0.9375,0.875,0.8333333333333333,0.9166666666666667,0.8545454545454545,"None,Present",5,2,3,0
1155,0.7,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",7,2,3,0
1156,0.3,0.125,0.08333333333333333,0.08333333333333333,0.08333333333333333,"None,Past,Present",5,2,3,0
1157,0.7,0.625,0.3333333333333333,0.20833333333333334,0.25641025641025644,"None,Past,Present",7,2,3,0
1158,0.375,0.125,0.1111111111111111,0.05555555555555555,0.07407407407407407,"None,Past,Present",7,3,3,0
1159,0.5,0.375,0.21428571428571427,0.375,0.2727272727272727,"None,Present",5,2,3,0
1160,0.8,0.75,0.8333333333333333,0.75,0.7333333333333334,"None,Present",6,2,3,0
1161,0.5,0.375,0.3333333333333333,0.125,0.1818181818181818,"None,Past,Present",7,2,3,0
1162,0.5,0.375,0.4166666666666667,0.4166666666666667,0.38888888888888884,"None,Past,Present",7,2,3,0
1163,0.7375,0.625,0.7,0.75,0.6190476190476191,"None,Present",6,3,3,0
1164,0.7,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",7,2,3,0
1165,0.375,0.25,0.07142857142857142,0.25,0.1111111111111111,",None,Past,Present",6,2,3,0
1166,0.5,0.375,0.27777777777777773,0.4166666666666667,0.27777777777777773,"None,Past,Present",5,2,3,0
1167,0.5,0.375,0.6428571428571428,0.5833333333333334,0.36507936507936506,"None,Present",5,2,3,0
1168,0.5125,0.375,0.25,0.09375,0.13636363636363635,",None,Past,Present",6,3,3,0
1169,0.7,0.625,0.4666666666666666,0.5833333333333334,0.4761904761904761,"None,Past,Present",7,2,3,0
1170,0.9,0.875,0.8888888888888888,0.9166666666666666,0.8857142857142857,"None,Past,Present",5,2,3,0
1171,0.7,0.625,0.3333333333333333,0.20833333333333334,0.25641025641025644,"None,Past,Present",7,2,3,0
1172,0.6,0.5,0.4666666666666666,0.4444444444444444,0.35714285714285715,"None,Past,Present",6,2,3,0
1173,0.9,0.875,0.8333333333333333,0.9166666666666667,0.8545454545454545,"None,Present",5,2,3,0
1174,0.6,0.5,0.5,0.5,0.5,"None,Present",6,2,3,0
1175,0.7,0.625,0.4444444444444444,0.38888888888888884,0.4000000000000001,"None,Past,Present",5,2,3,0
1176,0.6,0.5,0.5,0.5,0.5,"None,Present",6,2,3,0
1177,0.7,0.625,0.5,0.3125,0.38461538461538464,"None,Present",5,2,3,0
1178,0.5,0.375,0.3666666666666667,0.375,0.36507936507936506,"None,Present",5,2,3,0
1179,0.7,0.625,0.3333333333333333,0.2777777777777778,0.30303030303030304,"None,Past,Present",5,2,3,0
1180,0.7,0.625,0.35714285714285715,0.4166666666666667,0.38461538461538464,"None,Present",7,2,3,0
1181,0.6375,0.5,0.6333333333333333,0.5833333333333334,0.5238095238095238,"None,Past,Present",8,3,3,0
1182,0.5,0.375,0.19999999999999998,0.25,0.2222222222222222,"None,Past,Present",5,2,3,0
1183,0.4125,0.25,0.1,0.25,0.14285714285714285,",None,Past,Present",7,3,3,0
1184,0.575,0.5,0.29166666666666663,0.375,0.30952380952380953,",None,Past,Present",6,2,3,0
1185,0.6,0.5,0.4666666666666666,0.4444444444444444,0.35714285714285715,"None,Past,Present",6,2,3,0
1186,0.4,0.25,0.2222222222222222,0.1111111111111111,0.14814814814814814,"None,Past,Present",6,2,3,0
1187,0.6,0.5,0.19047619047619047,0.3333333333333333,0.24242424242424243,"None,Past,Present",8,2,3,0
1188,0.5,0.375,0.27777777777777773,0.25,0.2619047619047619,"None,Past,Present",7,2,3,0
1189,0.6,0.5,0.3611111111111111,0.3333333333333333,0.3333333333333333,"None,Past,Present",6,2,3,0
1190,0.23750000000000002,0.0,0.0,0.0,0.0,"None,Past,Present",5,2,3,0
1191,0.475,0.375,0.25,0.16666666666666666,0.19999999999999998,",None,Present",5,2,3,0
1192,0.7,0.625,0.3333333333333333,0.2777777777777778,0.30303030303030304,"None,Past,Present",5,2,3,0
1193,0.3,0.125,0.1111111111111111,0.05555555555555555,0.07407407407407407,"None,Past,Present",5,2,3,0
1194,0.4,0.25,0.5,0.125,0.2,"None,Present",6,2,3,0
1195,0.4,0.25,0.5,0.2222222222222222,0.2619047619047619,"None,Past,Present",6,2,3,0
1196,0.5,0.375,0.43333333333333335,0.41666666666666663,0.36507936507936506,"None,Present",7,2,3,0
1197,0.675,0.625,0.4444444444444444,0.38888888888888884,0.4000000000000001,",None,Present",7,2,3,0
1198,0.5,0.375,0.3333333333333333,0.27777777777777773,0.2814814814814815,"None,Past,Present",7,2,3,0
1199,0.7,0.625,0.4444444444444444,0.38888888888888884,0.4000000000000001,"None,Past,Present",5,2,3,0
1200,0.5,0.375,0.43333333333333335,0.41666666666666663,0.36507936507936506,"None,Present",5,2,3,0
1201,0.6375,0.5,0.611111111111111,0.5,0.5222222222222221,"None,Past,Present",6,3,3,0
1202,0.6,0.5,0.5,0.5,0.4666666666666667,"None,Present",6,2,3,0
1203,0.3,0.125,0.08333333333333333,0.08333333333333333,0.08333333333333333,"None,Past,Present",5,2,3,0
1204,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",7,2,3,0
1205,0.5,0.375,0.5,0.1875,0.2727272727272727,"None,Present",7,2,3,0
1206,0.7,0.625,0.5,0.5833333333333334,0.5079365079365079,"None,Past,Present",5,2,3,0
1207,0.8375,0.75,0.6666666666666667,0.6666666666666667,0.6666666666666667,"None,Present",5,3,3,0
1208,0.8,0.75,0.5,0.4444444444444445,0.4696969696969697,"None,Past,Present",6,2,3,0
1209,0.8,0.75,0.75,0.8333333333333333,0.7333333333333334,"None,Present",6,2,3,0
1210,0.8,0.75,0.6666666666666667,0.6666666666666667,0.6666666666666667,"None,Present",4,2,3,0
1211,0.45,0.375,0.25,0.09375,0.13636363636363635,",None,Past,Present",7,2,3,0
1212,0.5,0.375,0.3055555555555555,0.27777777777777773,0.25925925925925924,"None,Past,Present",5,2,3,0
1213,0.475,0.375,0.35,0.25,0.2777777777777778,",None,Past,Present",7,2,3,0
1214,0.475,0.375,0.15,0.1875,0.16666666666666666,",None,Past,Present",5,2,3,0
1215,0.6,0.5,0.5,0.5,0.4666666666666667,"None,Present",6,2,3,0
1216,0.7,0.625,0.2777777777777778,0.2777777777777778,0.2777777777777778,"None,Past,Present",5,2,3,0
1217,0.6,0.5,0.5,0.5,0.5,"None,Past,Present",8,2,3,0
1218,0.9,0.875,0.8333333333333333,0.9166666666666667,0.8545454545454545,"None,Present",5,2,3,0
1219,0.4,0.25,0.25,0.16666666666666666,0.2,"None,Present",6,2,3,0
1220,0.9,0.875,0.9,0.875,0.873015873015873,"None,Present",5,2,3,0
1221,0.5,0.375,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",5,2,3,0
1222,0.275,0.125,0.25,0.041666666666666664,0.07142857142857142,",None,Past,Present",5,2,3,0
1223,0.5,0.375,0.3333333333333333,0.125,0.1818181818181818,"None,Past,Present",5,2,3,0
1224,0.3,0.125,0.06666666666666667,0.16666666666666666,0.09523809523809523,"None,Past,Present",5,2,3,0
1225,0.7,0.625,0.5,0.3125,0.38461538461538464,"None,Present",7,2,3,0
1226,0.4,0.25,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",6,2,3,0
1227,0.4,0.25,0.3888888888888889,0.2222222222222222,0.17857142857142858,"None,Past,Present",6,2,3,0
1228,0.6,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,"None,Present",4,2,3,0
1229,0.9,0.875,0.9,0.875,0.873015873015873,"None,Present",5,2,3,0
1230,0.6,0.5,0.3666666666666667,0.3333333333333333,0.3333333333333333,"None,Past,Present",6,2,3,0
1231,0.675,0.625,0.45,0.29166666666666663,0.3484848484848485,",None,Past,Present",5,2,3,0
1232,0.475,0.375,0.3333333333333333,0.125,0.1818181818181818,",None,Present",7,2,3,0
1233,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",5,2,3,0
1234,0.6,0.5,0.5,0.25,0.3333333333333333,"None,Present",8,2,3,0
1235,0.7,0.625,0.5,0.5,0.4444444444444444,"None,Past,Present",7,2,3,0
1236,0.9,0.875,0.9285714285714286,0.75,0.7948717948717949,"None,Present",5,2,3,0
1237,0.4,0.25,0.25,0.16666666666666666,0.2,"None,Present",6,2,3,0
1238,0.5,0.375,0.19999999999999998,0.25,0.2222222222222222,"None,Past,Present",7,2,3,0
1239,0.6,0.5,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",8,2,3,0
1240,0.6,0.5,0.5,0.25,0.3333333333333333,"None,Present",6,2,3,0
1241,0.5,0.375,0.3055555555555555,0.27777777777777773,0.25925925925925924,"None,Past,Present",5,2,3,0
1242,0.6375,0.5,0.4666666666666666,0.4444444444444444,0.35714285714285715,"None,Past,Present",7,3,3,0
1243,0.6,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,"None,Present",8,2,3,0
1244,0.5,0.375,0.3,0.25,0.2727272727272727,"None,Present",7,2,3,0
1245,0.7,0.625,0.5,0.3125,0.38461538461538464,"None,Present",5,2,3,0
1246,0.9,0.875,0.5,0.4375,0.4666666666666667,"None,Present",5,2,3,0
1247,0.7,0.625,0.5,0.38888888888888884,0.43333333333333335,"None,Past,Present",5,2,3,0
1248,0.6,0.5,0.5,0.25,0.3333333333333333,"None,Present",6,2,3,0
1249,0.6,0.5,0.6666666666666666,0.6666666666666666,0.5,"None,Present",6,2,3,0
1250,0.8,0.75,0.8333333333333333,0.75,0.7333333333333334,"None,Present",4,2,3,0
1251,0.7,0.625,0.5555555555555555,0.5,0.48888888888888893,"None,Past,Present",7,2,3,0
1252,0.8375,0.75,0.5,0.375,0.42857142857142855,"None,Present",6,3,3,0
1253,0.4,0.25,0.3333333333333333,0.08333333333333333,0.13333333333333333,"None,Past,Present",6,2,3,0
1254,0.475,0.375,0.5,0.20833333333333331,0.29166666666666663,",None,Past,Present",7,2,3,0
1255,0.7,0.625,0.3333333333333333,0.20833333333333334,0.25641025641025644,"None,Past,Present",5,2,3,0
1256,0.7,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",7,2,3,0
1257,0.7,0.625,0.611111111111111,0.5833333333333334,0.5857142857142857,"None,Past,Present",7,2,3,0
1258,0.7,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",7,2,3,0
1259,0.8,0.75,0.75,0.75,0.75,"None,Present",6,2,3,0
1260,0.6,0.5,0.4666666666666666,0.4444444444444444,0.35714285714285715,"None,Past,Present",8,2,3,0
1261,0.475,0.375,0.3055555555555555,0.27777777777777773,0.25925925925925924,",None,Present",5,2,3,0
1262,0.5,0.375,0.5,0.1875,0.2727272727272727,"None,Present",7,2,3,0
1263,0.6125,0.5,0.3333333333333333,0.25,0.26666666666666666,",None,Past,Present",8,3,3,0
1264,0.6,0.5,0.5,0.5,0.4666666666666667,"None,Present",6,2,3,0
1265,0.8,0.75,0.75,0.8333333333333333,0.7333333333333334,"None,Present",6,2,3,0
1266,0.6,0.5,0.4166666666666667,0.3333333333333333,0.3666666666666667,"None,Past,Present",8,2,3,0
1267,0.6,0.5,0.3333333333333333,0.2222222222222222,0.26666666666666666,"None,Past,Present",8,2,3,0
1268,0.6,0.5,0.5,0.5,0.5,"None,Present",8,2,3,0
1269,0.7,0.625,0.35714285714285715,0.4166666666666667,0.38461538461538464,"None,Present",5,2,3,0
1270,1.0,1.0,1.0,1.0,1.0,"None,Present",4,1,3,0
1271,0.8,0.75,0.6666666666666667,0.6666666666666667,0.6666666666666667,"None,Present",6,2,3,0
1272,0.6,0.5,0.5555555555555555,0.4444444444444444,0.43333333333333335,"None,Past,Present",8,2,3,0
1273,0.9,0.875,0.8333333333333333,0.9166666666666667,0.8545454545454545,"None,Present",5,2,3,0
1274,0.775,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",7,3,3,0
1275,0.6,0.5,0.6666666666666666,0.6666666666666666,0.5,"None,Present",6,2,3,0
1276,0.8,0.75,0.6,0.5,0.5185185185185185,"None,Past,Present",6,2,3,0
1277,0.5,0.375,0.3666666666666667,0.375,0.36507936507936506,"None,Present",7,2,3,0
1278,0.575,0.5,0.3333333333333333,0.25,0.26666666666666666,",None,Past,Present",8,2,3,0
1279,0.6,0.5,0.6388888888888888,0.5,0.5238095238095238,"None,Past,Present",8,2,3,0
1280,0.3375,0.125,0.16666666666666666,0.08333333333333333,0.1111111111111111,"None,Past,Present",6,3,3,0
1281,0.8,0.75,0.75,0.75,0.75,"None,Present",6,2,3,0
1282,0.7,0.625,0.5555555555555555,0.4166666666666667,0.4761904761904761,"None,Past,Present",7,2,3,0
1283,0.6,0.5,0.2222222222222222,0.2222222222222222,0.2222222222222222,"None,Past,Present",6,2,3,0
1284,0.6,0.5,0.5,0.25,0.3333333333333333,"None,Present",6,2,3,0
1285,0.8,0.75,0.8333333333333334,0.75,0.7301587301587301,"None,Past,Present",4,2,3,0
1286,0.4,0.25,0.2222222222222222,0.1111111111111111,0.14814814814814814,"None,Past,Present",6,2,3,0
1287,0.775,0.75,0.5555555555555555,0.5555555555555555,0.5333333333333333,",None,Present",6,2,3,0
1288,0.575,0.5,0.4375,0.3125,0.35416666666666663,",None,Past,Present",6,2,3,0
1289,0.675,0.625,0.43333333333333335,0.38888888888888884,0.4090909090909091,",None,Present",7,2,3,0
1290,0.7,0.625,0.5,0.5,0.4444444444444444,"None,Past,Present",7,2,3,0
1291,0.675,0.625,0.41666666666666663,0.375,0.3666666666666667,",None,Past,Present",7,2,3,0
1292,0.6375,0.5,0.5,0.3333333333333333,0.3968253968253968,"None,Past,Present",6,3,3,0
1293,0.5,0.375,0.3055555555555555,0.27777777777777773,0.25925925925925924,"None,Past,Present",5,2,3,0
1294,0.3,0.125,0.16666666666666666,0.16666666666666666,0.16666666666666666,"None,Past,Present",5,2,3,0
1295,0.575,0.5,0.2222222222222222,0.2222222222222222,0.2222222222222222,",None,Present",8,2,3,0
1296,0.7,0.625,0.6666666666666666,0.5,0.5555555555555555,"None,Past,Present",5,2,3,0
1297,0.5,0.375,0.3,0.25,0.2727272727272727,"None,Present",5,2,3,0
1298,0.8,0.75,0.75,0.8333333333333333,0.7333333333333334,"None,Present",6,2,3,0
1299,0.575,0.5,0.35,0.375,0.30952380952380953,",None,Past,Present",8,2,3,0
1300,0.6,0.5,0.35555555555555557,0.5,0.38095238095238093,"None,Past,Present",8,2,3,0
1301,0.5,0.375,0.3333333333333333,0.125,0.1818181818181818,"None,Past,Present",5,2,3,0
1302,0.8,0.75,0.5555555555555555,0.5555555555555555,0.5333333333333333,"None,Past,Present",6,2,3,0
1303,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",7,2,3,0
1304,0.8,0.75,0.375,0.5,0.42857142857142855,"None,Present",6,2,3,0
1305,0.7,0.625,0.7857142857142857,0.625,0.5636363636363637,"None,Present",7,2,3,0
1306,0.7375,0.625,0.3333333333333333,0.20833333333333334,0.25641025641025644,"None,Past,Present",7,3,3,0
1307,0.8,0.75,0.75,0.8333333333333333,0.7333333333333334,"None,Present",6,2,3,0
1308,0.8,0.75,0.75,0.8333333333333333,0.7333333333333334,"None,Present",6,2,3,0
1309,0.6,0.5,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",6,2,3,0
1310,0.4,0.25,0.2222222222222222,0.1111111111111111,0.14814814814814814,"None,Past,Present",6,2,3,0
1311,0.6,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,"None,Present",6,2,3,0
1312,0.6,0.5,0.3666666666666667,0.4166666666666667,0.38888888888888884,"None,Past,Present",8,2,3,0
1313,0.5,0.375,0.3333333333333333,0.125,0.1818181818181818,"None,Past,Present",5,2,3,0
1314,0.5,0.375,0.5,0.1875,0.2727272727272727,"None,Present",7,2,3,0
1315,0.2,0.0,0.0,0.0,0.0,"None,Past,Present",4,1,3,0
1316,0.5,0.375,0.5,0.3333333333333333,0.38888888888888884,"None,Past,Present",7,2,3,0
1317,0.5375,0.375,0.5,0.1875,0.2727272727272727,"None,Present",7,3,3,0
1318,0.8,0.75,0.8333333333333333,0.75,0.7333333333333334,"None,Present",6,2,3,0
1319,0.4,0.25,0.25,0.16666666666666666,0.2,"None,Present",6,2,3,0
1320,0.275,0.125,0.08333333333333333,0.0625,0.07142857142857142,",None,Past,Present",5,2,3,0
1321,0.7,0.625,0.7,0.75,0.6190476190476191,"None,Present",7,2,3,0
1322,0.8,0.75,0.5,0.4444444444444445,0.4696969696969697,"None,Past,Present",4,2,3,0
1323,0.7,0.625,0.7,0.75,0.6190476190476191,"None,Present",7,2,3,0
1324,0.7375,0.625,0.2380952380952381,0.2777777777777778,0.25641025641025644,"None,Past,Present",5,3,3,0
1325,0.7,0.625,0.6333333333333333,0.625,0.6190476190476191,"None,Present",5,2,3,0
1326,0.3375,0.125,0.16666666666666666,0.08333333333333333,0.1111111111111111,"None,Present",6,3,3,0
1327,0.6,0.5,0.5833333333333334,0.5833333333333334,0.5555555555555555,"None,Past,Present",6,2,3,0
1328,0.4,0.25,0.2222222222222222,0.1111111111111111,0.14814814814814814,"None,Past,Present",6,2,3,0
1329,0.5,0.375,0.43333333333333335,0.41666666666666663,0.36507936507936506,"None,Present",7,2,3,0
1330,0.4,0.25,0.3333333333333333,0.16666666666666666,0.2222222222222222,"None,Past,Present",6,2,3,0
1331,0.475,0.375,0.27777777777777773,0.25,0.2619047619047619,",None,Present",7,2,3,0
1332,0.7,0.625,0.5,0.5,0.4444444444444444,"None,Past,Present",7,2,3,0
1333,0.9,0.875,0.8333333333333333,0.9166666666666667,0.8545454545454545,"None,Present",5,2,3,0
1334,0.5375,0.375,0.25,0.3333333333333333,0.27777777777777773,"None,Past,Present",7,3,3,0
1335,0.9,0.875,0.9285714285714286,0.75,0.7948717948717949,"Past,Present",5,2,3,0
1336,0.6,0.5,0.5,0.25,0.3333333333333333,"None,Present",8,2,3,0
1337,0.8,0.75,0.8888888888888888,0.6666666666666666,0.7111111111111111,"None,Past,Present",6,2,3,0
1338,0.375,0.25,0.3333333333333333,0.1875,0.2,",None,Past,Present",6,2,3,0
1339,0.9,0.875,0.8333333333333333,0.9166666666666667,0.8545454545454545,"None,Present",5,2,3,0
1340,0.5,0.375,0.3055555555555555,0.27777777777777773,0.25925925925925924,"None,Past,Present",7,2,3,0
1341,0.7,0.625,0.7857142857142857,0.625,0.5636363636363637,"None,Present",5,2,3,0
1342,1.0,1.0,1.0,1.0,1.0,None,4,1,3,0
1343,0.6,0.5,0.3111111111111111,0.4166666666666667,0.35555555555555557,"None,Past,Present",6,2,3,0
1344,0.5,0.375,0.25,0.16666666666666666,0.19999999999999998,"None,Past,Present",5,2,3,0
1345,0.7,0.625,0.5238095238095238,0.5,0.4646464646464647,"None,Past,Present",5,2,3,0
1346,0.375,0.125,0.16666666666666666,0.08333333333333333,0.1111111111111111,"None,Present",7,3,3,0
1347,0.7,0.625,0.7,0.75,0.6190476190476191,"None,Present",7,2,3,0
1348,0.6,0.5,0.5,0.25,0.3333333333333333,"None,Present",6,2,3,0
1349,1.0,1.0,1.0,1.0,1.0,None,4,1,3,0
1350,0.5,0.375,0.3055555555555555,0.3333333333333333,0.30158730158730157,"None,Past,Present",7,2,3,0
1351,0.8,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,"None,Past,Present",6,2,3,0
1352,0.4,0.25,0.4444444444444444,0.25,0.31746031746031744,"None,Past,Present",6,2,3,0
1353,0.675,0.5,0.5,0.25,0.3333333333333333,"None,Present",8,3,3,0
1354,0.6,0.5,0.26666666666666666,0.2222222222222222,0.24242424242424243,"None,Past,Present",4,2,3,0
1355,0.675,0.625,0.3333333333333333,0.20833333333333334,0.25641025641025644,",None,Present",5,2,3,0
1356,0.6,0.5,0.5,0.5,0.5,"None,Present",8,2,3,0
1357,0.6,0.5,0.38888888888888884,0.3333333333333333,0.35714285714285715,"None,Past,Present",8,2,3,0
1358,0.8,0.75,0.5,0.4444444444444445,0.4696969696969697,"None,Past,Present",6,2,3,0
1359,0.7375,0.625,0.7,0.75,0.6190476190476191,"None,Present",7,3,3,0
1360,0.7,0.625,0.5,0.5,0.4444444444444444,"None,Past,Present",5,2,3,0
1361,0.6,0.5,0.38888888888888884,0.5,0.41269841269841273,"None,Past,Present",6,2,3,0
1362,0.675,0.625,0.3333333333333333,0.375,0.35,",None,Past,Present",7,2,3,0
1363,0.8,0.75,0.375,0.5,0.42857142857142855,"None,Present",6,2,3,0
1364,0.6,0.5,0.6666666666666666,0.3333333333333333,0.4444444444444444,"None,Past,Present",4,2,3,0
1365,0.3,0.125,0.3333333333333333,0.05555555555555555,0.09523809523809523,"None,Past,Present",5,2,3,0
1366,0.9,0.875,0.8333333333333333,0.9166666666666667,0.8545454545454545,"None,Present",5,2,3,0
1367,0.4,0.25,0.25,0.16666666666666666,0.2,"None,Present",6,2,3,0
1368,0.5,0.375,0.5,0.1875,0.2727272727272727,"None,Present",7,2,3,0
1369,0.8,0.75,0.5833333333333334,0.5,0.5357142857142857,"None,Past,Present",6,2,3,0
1370,0.8,0.75,0.5,0.375,0.42857142857142855,"None,Present",6,2,3,0
1371,0.5,0.375,0.3333333333333333,0.125,0.1818181818181818,"None,Past,Present",5,2,3,0
1372,0.8,0.75,0.375,0.5,0.42857142857142855,"None,Present",6,2,3,0
1373,0.6,0.5,0.5,0.25,0.3333333333333333,"None,Present",8,2,3,0
1374,0.8,0.75,0.6666666666666667,0.6666666666666667,0.6666666666666667,"None,Present",6,2,3,0
1375,0.475,0.375,0.39999999999999997,0.27777777777777773,0.2619047619047619,",None,Present",7,2,3,0
1376,0.6,0.5,0.5,0.5,0.4666666666666667,"None,Present",6,2,3,0
1377,0.5,0.375,0.43333333333333335,0.41666666666666663,0.36507936507936506,"None,Present",5,2,3,0
1378,0.9375,0.875,0.9,0.875,0.873015873015873,"None,Present",5,2,3,0
1379,0.3375,0.125,0.1111111111111111,0.05555555555555555,0.07407407407407407,"None,Past,Present",6,3,3,0
1380,0.6,0.5,0.5,0.5,0.4666666666666667,"None,Present",6,2,3,0
1381,0.7,0.625,0.5,0.3125,0.38461538461538464,"None,Present",5,2,3,0
1382,0.7,0.625,0.35714285714285715,0.4166666666666667,0.38461538461538464,"None,Present",7,2,3,0
1383,0.5,0.375,0.3,0.25,0.2727272727272727,"None,Present",7,2,3,0
1384,0.7,0.625,0.5,0.3125,0.38461538461538464,"None,Present",7,2,3,0
1385,0.5,0.375,0.21428571428571427,0.375,0.2727272727272727,"None,Present",7,2,3,0
1386,0.575,0.5,0.5,0.25,0.3333333333333333,",None,Past,Present",6,2,3,0
1387,0.6,0.5,0.26666666666666666,0.2222222222222222,0.24242424242424243,"None,Past,Present",6,2,3,0
1388,0.7,0.625,0.4222222222222222,0.5833333333333334,0.48888888888888893,"None,Past,Present",5,2,3,0
1389,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",5,2,3,0
1390,0.5,0.375,0.5,0.1875,0.2727272727272727,"None,Present",5,2,3,0
1391,0.9,0.875,0.6666666666666666,0.6111111111111112,0.6363636363636364,"None,Past,Present",5,2,3,0
1392,0.6,0.5,0.2222222222222222,0.2222222222222222,0.2222222222222222,"None,Past,Present",8,2,3,0
1393,0.7,0.625,0.5666666666666667,0.5833333333333333,0.5636363636363637,"None,Present",7,2,3,0
1394,0.9375,0.875,0.8333333333333333,0.9166666666666667,0.8545454545454545,"None,Present",5,2,3,0
1395,0.6,0.5,0.5,0.5,0.4666666666666667,"None,Present",6,2,3,0
1396,0.5,0.375,0.25,0.16666666666666666,0.19999999999999998,"None,Past,Present",7,2,3,0
1397,0.9,0.875,0.9333333333333332,0.8333333333333334,0.8518518518518517,"None,Past,Present",5,2,3,0
1398,0.3,0.125,0.07142857142857142,0.25,0.1111111111111111,"None,Present",5,2,3,0
1399,0.8,0.75,0.5555555555555555,0.5555555555555555,0.5333333333333333,"None,Past,Present",6,2,3,0
1400,0.9,0.875,0.9,0.875,0.873015873015873,"None,Present",5,2,3,0
1401,0.6375,0.5,0.5,0.5,0.5,"None,Present",7,3,3,0
1402,1.0,1.0,1.0,1.0,1.0,"None,Present",4,1,3,0
1403,0.4,0.25,0.2222222222222222,0.3333333333333333,0.26666666666666666,"None,Past,Present",6,2,3,0
1404,0.8,0.75,0.5,0.375,0.42857142857142855,"None,Present",4,2,3,0
